elementary_flow_id,elementary_flow_name,cas_number,formula,synonyms,compartment,subcompartment,unit_name,flow_status,flow_used,conversion_factor,method_elementary_flow_id,method_elementary_flow_name,method_compartment,method_subcompartment,method_unit,compartment_status,climate change|global warming potential (GWP100),acidification|acidification potential (AP),particulate matter formation|particulate matter formation potential (PMFP),ozone depletion|ozone depletion potential (ODP),photochemical oxidant formation|maximum incremental reactivity (MIR),eutrophication|eutrophication potential,ecotoxicity: freshwater|ecotoxicity: freshwater,human toxicity: carcinogenic|human toxicity: carcinogenic,human toxicity: non-carcinogenic|human toxicity: non-carcinogenic
262ae9a3-596c-50cc-8cb4-29663f758d7f,Chlozolinate,084332-86-5,C13H11Cl2NO5,"ethyl 3-(3,5-dichlorophenyl)-5-methyl-2,4-dioxo-1,3-oxazolidine-5-carboxylate",soil,agricultural,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,
6f482e8b-36d5-502f-b5e9-ec4af3a76bdb,Chlozolinate,084332-86-5,C13H11Cl2NO5,"ethyl 3-(3,5-dichlorophenyl)-5-methyl-2,4-dioxo-1,3-oxazolidine-5-carboxylate",soil,forestry,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,
24494ba7-2285-54c8-8d54-ada5752300fc,Chlozolinate,084332-86-5,C13H11Cl2NO5,"ethyl 3-(3,5-dichlorophenyl)-5-methyl-2,4-dioxo-1,3-oxazolidine-5-carboxylate",soil,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,
e5d79f2c-a0c6-59a5-bc59-ca34e377a8a7,Chlozolinate,084332-86-5,C13H11Cl2NO5,"ethyl 3-(3,5-dichlorophenyl)-5-methyl-2,4-dioxo-1,3-oxazolidine-5-carboxylate",water,surface water,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,
52966d6b-f108-5571-830a-d275dc8ef9b3,Chlozolinate,084332-86-5,C13H11Cl2NO5,"ethyl 3-(3,5-dichlorophenyl)-5-methyl-2,4-dioxo-1,3-oxazolidine-5-carboxylate",water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,
69b50a29-addb-455f-823d-ed2ed68e8bb5,Choline chloride,000067-48-1,C5H14ClNO,2-hydroxyethyl(trimethyl)azanium; Choline chloride; chloride,soil,agricultural,kg,"mapped: name, stripped, synonym, syn_strip, CAS",,1.0,,choline chloride,soil,agricultural soil,kg,mapped,,,,,,,4.726464448796084,,
4ebfcca9-5504-5ec2-bd73-466e481f6550,Chromafenozide,143807-66-3,C24H30N2O3,,air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,
91935dc0-1490-561e-a5f9-32011970372e,Chromafenozide,143807-66-3,C24H30N2O3,,air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,
c480c05e-7d20-5f6b-acbc-834439af753e,Chromafenozide,143807-66-3,C24H30N2O3,,soil,agricultural,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,
741b2359-0ada-57d6-b29c-d68f27a431b1,Chromafenozide,143807-66-3,C24H30N2O3,,soil,forestry,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,
4eb0df6f-ca06-5a1f-9921-3a58b75c99de,Chromafenozide,143807-66-3,C24H30N2O3,,soil,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,
d1c8982a-98e8-56ae-a759-903b9c4b9d84,Chromafenozide,143807-66-3,C24H30N2O3,,water,surface water,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,
438b72c0-340b-5df3-87c2-abc482d7879b,Chromafenozide,143807-66-3,C24H30N2O3,,water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,
e189e2d4-3d3f-4ada-b302-91611784311f,Chromium,007440-47-3,Cr,,natural resource,in ground,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,
6b29d83a-c43c-484c-8e73-474a8a22d71e,Chromium III,016065-83-1,Cr+3,Chromium; Chromium (3+); Chromium ion,air,"low population density, long-term",kg,mapped: stripped,,1.0,,chromium(iii),air,unspecified,kg,mapped,,,,,,,519.2528294585461,,2.577514347621003e-09
2a5ed451-12a2-47db-b4dc-fa0bfbc01d79,Chromium III,016065-83-1,Cr+3,Chromium; Chromium (3+); Chromium ion,air,lower stratosphere + upper troposphere,kg,mapped: stripped,,1.0,,chromium(iii),air,unspecified,kg,mapped,,,,,,,519.2528294585461,,2.577514347621003e-09
4d40d8e3-9bc7-4ab1-ac5c-4f4a76fda8e5,Chromium III,016065-83-1,Cr+3,Chromium; Chromium (3+); Chromium ion,air,non-urban air or from high stacks,kg,mapped: stripped,,1.0,,chromium(iii),air,rural air,kg,mapped,,,,,,,521.3592427382235,,1.58957475884972e-09
e142b577-e934-4085-9a07-3983d4d92afb,Chromium III,016065-83-1,Cr+3,Chromium; Chromium (3+); Chromium ion,air,unspecified,kg,mapped: stripped,,1.0,,chromium(iii),air,unspecified,kg,mapped,,,,,,,519.2528294585461,,2.577514347621003e-09
7705f0e1-5b14-44f4-b330-1245b5c7fc08,Chromium III,016065-83-1,Cr+3,Chromium; Chromium (3+); Chromium ion,air,urban air close to ground,kg,mapped: stripped,,1.0,,chromium(iii),air,urban air,kg,mapped,,,,,,,517.1464161788688,,3.565453936392286e-09
e7881581-21b3-4f5c-bd63-6b0684b5e712,Chromium III,016065-83-1,Cr+3,Chromium; Chromium (3+); Chromium ion,soil,agricultural,kg,mapped: stripped,,1.0,,chromium(iii),soil,agricultural soil,kg,mapped,,,,,,,650.1791381610516,,1.782669101518235e-09
591de726-f2c7-43ba-8e22-15fd08acc8dc,Chromium III,016065-83-1,Cr+3,Chromium; Chromium (3+); Chromium ion,soil,forestry,kg,mapped: stripped,,1.0,,chromium(iii),soil,natural soil,kg,mapped,,,,,,,650.1791381610516,,1.520111160723548e-09
e65a9c58-21f1-48b6-b738-d05a8f10e5f3,Chromium III,016065-83-1,Cr+3,Chromium; Chromium (3+); Chromium ion,soil,industrial,kg,mapped: stripped,,1.0,,chromium(iii),soil,natural soil,kg,mapped,,,,,,,650.1791381610516,,1.520111160723548e-09
e0336c9b-a0ff-4ae3-b8bb-ca1e46bbbc11,Chromium III,016065-83-1,Cr+3,Chromium; Chromium (3+); Chromium ion,soil,unspecified,kg,mapped: stripped,,1.0,,chromium(iii),soil,natural soil,kg,mapped,,,,,,,650.1791381610516,,1.520111160723548e-09
1c87de06-e58f-4684-a54c-d29f1a251a87,Chromium III,016065-83-1,Cr+3,Chromium; Chromium (3+); Chromium ion,water,ground-,kg,mapped: stripped,,1.0,,chromium(iii),water,freshwater,kg,mapped,,,,,,,1294.592667971015,,3.026742397087114e-09
d9c23a8d-e7bf-4f70-8d22-b9ad8a653204,Chromium III,016065-83-1,Cr+3,Chromium; Chromium (3+); Chromium ion,water,"ground-, long-term",kg,mapped: stripped,,1.0,,chromium(iii),water,freshwater,kg,mapped,,,,,,,1294.592667971015,,3.026742397087114e-09
d98f0ec0-bf19-4c90-a457-a8593dec497f,Chromium III,016065-83-1,Cr+3,Chromium; Chromium (3+); Chromium ion,water,ocean,kg,mapped: stripped,,1.0,,chromium(iii),water,sea water,kg,mapped,,,,,,,1.6999035997213e-18,,1.458143010834842e-09
e34d3da4-a3d5-41be-84b5-458afe32c990,Chromium III,016065-83-1,Cr+3,Chromium; Chromium (3+); Chromium ion,water,surface water,kg,mapped: stripped,,1.0,,chromium(iii),water,freshwater,kg,mapped,,,,,,,1294.592667971015,,3.026742397087114e-09
30f484ee-dec4-47ae-8e92-d00d4b93fe05,Chromium III,016065-83-1,Cr+3,Chromium; Chromium (3+); Chromium ion,water,unspecified,kg,mapped: stripped,,1.0,,chromium(iii),water,freshwater,kg,mapped: proxy,,,,,,,1294.592667971015,,3.026742397087114e-09
c2e854f9-fe22-4fe7-9083-cf6d0a8c7254,Chromium VI,018540-29-9,Cr+6,Chromium; Chromium (6+); Chromium ion,air,"low population density, long-term",kg,mapped: stripped,,1.0,,chromium(vi),air,unspecified,kg,mapped,,,,,,,41972.49104013616,0.004452336550969934,0.0004157419442109719
03b279a7-4626-4703-a451-d0650599dbd9,Chromium VI,018540-29-9,Cr+6,Chromium; Chromium (6+); Chromium ion,air,non-urban air or from high stacks,kg,mapped: stripped,,1.0,,chromium(vi),air,rural air,kg,mapped,,,,,,,42142.76445969223,0.004206523646445761,8.306889836534118e-05
81e17d9a-3e0b-414e-9b2e-eca7e5b3bd4a,Chromium VI,018540-29-9,Cr+6,Chromium; Chromium (6+); Chromium ion,air,unspecified,kg,mapped: stripped,,1.0,,chromium(vi),air,unspecified,kg,mapped,,,,,,,41972.49104013616,0.004452336550969934,0.0004157419442109719
7a59e8d5-cd11-4ee7-b1ca-30979d2b0b3a,Chromium VI,018540-29-9,Cr+6,Chromium; Chromium (6+); Chromium ion,air,urban air close to ground,kg,mapped: stripped,,1.0,,chromium(vi),air,urban air,kg,mapped,,,,,,,41802.21762058009,0.004698149455494108,0.0007484149900566027
8ec83662-7c2b-4452-8acf-95a0bb94233c,Chromium VI,018540-29-9,Cr+6,Chromium; Chromium (6+); Chromium ion,soil,agricultural,kg,mapped: stripped,,1.0,,chromium(vi),soil,agricultural soil,kg,mapped,,,,,,,52555.16047834999,0.005412813058171186,1.218383674504603e-05
01285299-c683-4e15-b654-201987a7a738,Chromium VI,018540-29-9,Cr+6,Chromium; Chromium (6+); Chromium ion,soil,forestry,kg,mapped: stripped,,1.0,,chromium(vi),soil,natural soil,kg,mapped,,,,,,,52555.16047834999,0.005344319431615542,1.202966272221139e-05
58060894-19d9-4855-84d8-58935a5325f8,Chromium VI,018540-29-9,Cr+6,Chromium; Chromium (6+); Chromium ion,soil,industrial,kg,mapped: stripped,,1.0,,chromium(vi),soil,natural soil,kg,mapped,,,,,,,52555.16047834999,0.005344319431615542,1.202966272221139e-05
68ba2022-830e-45fb-8c85-b35e94754ae9,Chromium VI,018540-29-9,Cr+6,Chromium; Chromium (6+); Chromium ion,soil,unspecified,kg,mapped: stripped,,1.0,,chromium(vi),soil,natural soil,kg,mapped,,,,,,,52555.16047834999,0.005344319431615542,1.202966272221139e-05
9bbae55a-35de-4eff-a219-814a9fec5ac2,Chromium VI,018540-29-9,Cr+6,Chromium; Chromium (6+); Chromium ion,water,ground-,kg,mapped: stripped,,1.0,,chromium(vi),water,freshwater,kg,mapped,,,,,,,104644.2763631995,0.01064124692009222,2.395264973032938e-05
ef475b50-9cd0-4e7c-9c59-07868fe16e91,Chromium VI,018540-29-9,Cr+6,Chromium; Chromium (6+); Chromium ion,water,"ground-, long-term",kg,mapped: stripped,,1.0,,chromium(vi),water,freshwater,kg,mapped,,,,,,,104644.2763631995,0.01064124692009222,2.395264973032938e-05
81b3321a-c9d8-4104-a974-5460f1bc5029,Chromium VI,018540-29-9,Cr+6,Chromium; Chromium (6+); Chromium ion,water,ocean,kg,mapped: stripped,,1.0,,chromium(vi),water,sea water,kg,mapped,,,,,,,4.321069755873469e-16,0.0006276395027482738,1.412769507101826e-06
8216fc31-15a1-4d33-858f-e09650b14c63,Chromium VI,018540-29-9,Cr+6,Chromium; Chromium (6+); Chromium ion,water,surface water,kg,mapped: stripped,,1.0,,chromium(vi),water,freshwater,kg,mapped,,,,,,,104644.2763631995,0.01064124692009222,2.395264973032938e-05
a9ec0c9b-982a-4329-99ae-dab1f9fb62d3,Chromium VI,018540-29-9,Cr+6,Chromium; Chromium (6+); Chromium ion,water,unspecified,kg,mapped: stripped,,1.0,,chromium(vi),water,freshwater,kg,mapped: proxy,,,,,,,104644.2763631995,0.01064124692009222,2.395264973032938e-05
4379a45a-092e-4c8f-8124-6841e920b807,Chromium-51,014392-02-0,51Cr,,air,"low population density, long-term",kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,
caffa231-9312-46b9-bbdf-c2782d225ef0,Chromium-51,014392-02-0,51Cr,,air,non-urban air or from high stacks,kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,
b7802a4d-3a51-4449-9e1f-39fc663cc646,Chromium-51,014392-02-0,51Cr,,air,unspecified,kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,
8d467324-fa7b-42d5-bee1-6cc260e71693,Chromium-51,014392-02-0,51Cr,,air,urban air close to ground,kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,
a1a91001-5a20-42d4-b146-21fb2850f0b1,Chromium-51,014392-02-0,51Cr,,water,ground-,kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,
0539c713-83e6-49d1-8738-1ba43e8bc2f8,Chromium-51,014392-02-0,51Cr,,water,"ground-, long-term",kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,
2c86a9d8-2cd6-409a-8e5c-86fc3b52bf97,Chromium-51,014392-02-0,51Cr,,water,ocean,kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,
7529a948-b5ac-4eb9-8349-2a3677b8fe14,Chromium-51,014392-02-0,51Cr,,water,surface water,kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,
45f68c2b-742e-4d50-ad67-77ca7278db75,Chromium-51,014392-02-0,51Cr,,water,unspecified,kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,
59497991-195c-472f-b796-3fcc2dc901da,Chrysene,000218-01-9,C18H12,"1,2-Benzophenanthrene; 1,2-Benzphenanthrene; Benzo(a)phenanthrene",air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,
c492ac36-a5e1-446c-92c5-110a55654a80,Chrysene,000218-01-9,C18H12,"1,2-Benzophenanthrene; 1,2-Benzphenanthrene; Benzo(a)phenanthrene",air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,
531c5bca-0304-4c3f-a058-c60371df26fb,Chrysene,000218-01-9,C18H12,"1,2-Benzophenanthrene; 1,2-Benzphenanthrene; Benzo(a)phenanthrene",water,surface water,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,
c5f5aeb8-7558-4a0c-9594-27621b9cfbc5,Chrysotile,012001-29-5,H4Mg3O9Si2,asbestos; chrysotile asbestos; white asbestos,natural resource,in ground,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,
20cf48f1-d006-534c-a1f2-a08677d3032a,Cinidon-ethyl,142891-20-1,C19H17Cl2NO4,,air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,
1134a443-0234-5957-9e61-c7e41393f936,Cinidon-ethyl,142891-20-1,C19H17Cl2NO4,,air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,
c0f2ec91-162c-4706-b08c-9aa212fbe176,Cinidon-ethyl,142891-20-1,C19H17Cl2NO4,,soil,agricultural,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,
46928122-6f48-5c32-a54d-c855391ae85c,Cinidon-ethyl,142891-20-1,C19H17Cl2NO4,,soil,forestry,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,
78893732-a75d-5345-86fe-1018c4d5dd2d,Cinidon-ethyl,142891-20-1,C19H17Cl2NO4,,soil,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,
d6c18bde-c28f-58e5-9c83-1e02b8be30ed,Cinidon-ethyl,142891-20-1,C19H17Cl2NO4,,water,surface water,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,
f9418efd-b1bc-5305-b1c4-c040cbfbd9a4,Cinidon-ethyl,142891-20-1,C19H17Cl2NO4,,water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,
15545dca-018d-4f7f-aa1f-796b707180af,Cinnabar,001344-48-5,HgS,sulfanylidenemercury,natural resource,in ground,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,
d3bd3dba-f70e-535a-bb78-df3817ea986e,Cis-chlordane,005103-71-9,C10H6Cl8,,air,non-urban air or from high stacks,kg,"mapped: name, stripped, CAS",,1.0,,cis-chlordane,air,rural air,kg,mapped,,,,,,,8183.911059906351,,
2da6ce1a-1997-5537-85fc-76b9dd6d6c9b,Cis-chlordane,005103-71-9,C10H6Cl8,,air,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,cis-chlordane,air,unspecified,kg,mapped,,,,,,,9347.014162068315,,
23ebfa8f-2e59-5fcd-9402-09788d39ec06,Cis-chlordane,005103-71-9,C10H6Cl8,,soil,agricultural,kg,"mapped: name, stripped, CAS",,1.0,,cis-chlordane,soil,agricultural soil,kg,mapped,,,,,,,2468.178877870797,,
32a17086-3ec3-5411-a8bc-d86b1ac3044a,Cis-chlordane,005103-71-9,C10H6Cl8,,soil,forestry,kg,"mapped: name, stripped, CAS",,1.0,,cis-chlordane,soil,natural soil,kg,mapped,,,,,,,2468.178877870796,,
c31e93b2-db5a-55af-a2b4-c0bea64a5811,Cis-chlordane,005103-71-9,C10H6Cl8,,soil,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,cis-chlordane,soil,natural soil,kg,mapped,,,,,,,2468.178877870796,,
2220e0a7-1df8-5132-b96a-d47539299ff1,Cis-chlordane,005103-71-9,C10H6Cl8,,water,surface water,kg,"mapped: name, stripped, CAS",,1.0,,cis-chlordane,water,freshwater,kg,mapped,,,,,,,861840.1448240808,,
8e5b1415-9eb0-5772-8ea8-f60ed69f03ec,Cis-chlordane,005103-71-9,C10H6Cl8,,water,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,cis-chlordane,water,freshwater,kg,mapped: proxy,,,,,,,861840.1448240808,,
3ef02499-0df2-56fd-ba77-bedc5c5b76cf,Cis-permethrin,061949-76-6,C21H20Cl2O3,,air,non-urban air or from high stacks,kg,"mapped: name, stripped, CAS",,1.0,,cis-permethrin,air,rural air,kg,mapped,,,,,,,10394.63207852697,,
a15d5c6e-156f-5eb5-9da5-931b5bff695f,Cis-permethrin,061949-76-6,C21H20Cl2O3,,air,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,cis-permethrin,air,unspecified,kg,mapped,,,,,,,18921.89770172482,,
6229859d-9fc9-56bf-914c-f162d52f6c10,Cis-permethrin,061949-76-6,C21H20Cl2O3,,soil,agricultural,kg,"mapped: name, stripped, CAS",,1.0,,cis-permethrin,soil,agricultural soil,kg,mapped,,,,,,,1342.008265432953,,
68a734af-b71c-516a-86b1-ed0314274acd,Cis-permethrin,061949-76-6,C21H20Cl2O3,,soil,forestry,kg,"mapped: name, stripped, CAS",,1.0,,cis-permethrin,soil,natural soil,kg,mapped,,,,,,,1342.008265432953,,
be5cde80-b620-5913-b31f-12d6ff304b38,Cis-permethrin,061949-76-6,C21H20Cl2O3,,soil,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,cis-permethrin,soil,natural soil,kg,mapped,,,,,,,1342.008265432953,,
2bfcded8-a512-5d8d-8063-adead4f029a3,Cis-permethrin,061949-76-6,C21H20Cl2O3,,water,surface water,kg,"mapped: name, stripped, CAS",,1.0,,cis-permethrin,water,freshwater,kg,mapped,,,,,,,2021874.733655776,,
c6ec18b6-f215-5fcf-9de9-8169177fcfd6,Cis-permethrin,061949-76-6,C21H20Cl2O3,,water,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,cis-permethrin,water,freshwater,kg,mapped: proxy,,,,,,,2021874.733655776,,
93806a54-46f5-409c-99c5-4144a1e73b5d,"Clay, bentonite",001302-78-9,,,natural resource,in ground,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,
f7519ca9-5ffc-41c3-a33e-806da82cfc0e,"Clay, unspecified",,,,natural resource,in ground,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,
b52924d8-e53f-4bd4-bb9e-1902db1784b2,Clethodim,099129-21-2,C17H26ClNO3S,,air,non-urban air or from high stacks,kg,"mapped: name, stripped, CAS",,1.0,,clethodim,air,rural air,kg,mapped,,,,,,,11.42180531899135,,
20391382-b128-580c-b98c-0791da3fcefd,Clethodim,099129-21-2,C17H26ClNO3S,,air,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,clethodim,air,unspecified,kg,mapped,,,,,,,34.42627378932164,,
873d28d3-e53b-46a6-aaa0-63b923f0a56c,Clethodim,099129-21-2,C17H26ClNO3S,,soil,agricultural,kg,"mapped: name, stripped, CAS",,1.0,,clethodim,soil,agricultural soil,kg,mapped,,,,,,,8.478125631943172,,
3b659b8e-c901-5ab9-8d3d-d23fbe4b754b,Clethodim,099129-21-2,C17H26ClNO3S,,soil,forestry,kg,"mapped: name, stripped, CAS",,1.0,,clethodim,soil,natural soil,kg,mapped,,,,,,,8.47812563194317,,
2df82711-6ca2-57ff-ba69-4825b76b583d,Clethodim,099129-21-2,C17H26ClNO3S,,soil,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,clethodim,soil,natural soil,kg,mapped,,,,,,,8.47812563194317,,
5cb4eb1d-cf64-51f6-88a3-bb2b2b8109f7,Clethodim,099129-21-2,C17H26ClNO3S,,water,ground-,kg,"mapped: name, stripped, CAS",,1.0,,clethodim,water,freshwater,kg,mapped,,,,,,,3290.521101304506,,
827c7522-41e9-490e-b48a-18c4276a707d,Clethodim,099129-21-2,C17H26ClNO3S,,water,surface water,kg,"mapped: name, stripped, CAS",,1.0,,clethodim,water,freshwater,kg,mapped,,,,,,,3290.521101304506,,
3abbb8dd-226b-5c6b-a1ea-b3a993664263,Clethodim,099129-21-2,C17H26ClNO3S,,water,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,clethodim,water,freshwater,kg,mapped: proxy,,,,,,,3290.521101304506,,
d2c02eff-bd4d-503b-ac5b-532daaba7163,Climbazole,038083-17-9,C15H17ClN2O2,,air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,
1267e9ae-35b6-516f-981f-a8dd0fe57ae9,Climbazole,038083-17-9,C15H17ClN2O2,,air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,
5a6541a9-343e-51fa-911b-f3874206e9b4,Climbazole,038083-17-9,C15H17ClN2O2,,soil,agricultural,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,
40927bf9-d426-59c6-98a1-cac504c8116c,Climbazole,038083-17-9,C15H17ClN2O2,,soil,forestry,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,
d9c16306-fa36-58f2-a8d0-201efd27be97,Climbazole,038083-17-9,C15H17ClN2O2,,soil,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,
b14f0953-3b72-51c9-a043-37dd77205a6e,Climbazole,038083-17-9,C15H17ClN2O2,,water,surface water,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,
4074a4df-345b-52f3-bd65-7d1cbda90ae2,Climbazole,038083-17-9,C15H17ClN2O2,,water,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,
9f2eacee-64bc-48da-a506-fa9eb3d26116,Clodinafop-propargyl,105512-06-9,C17H13ClFNO4,prop-2-ynyl (2R)-2-[4-(5-chloro-3-fluoropyridin-2-yl)oxyphenoxy]propanoate; prop-2-ynyl (R)-2-[4-(5-chloro-3-fluoropyridin-2-yloxy)phenoxypropionate,air,non-urban air or from high stacks,kg,"mapped: name, stripped, CAS",,1.0,,clodinafop-propargyl,air,rural air,kg,mapped,,,,,,,375.129265035407,,
3afd67fd-940b-5e4e-807f-f86730978610,Clodinafop-propargyl,105512-06-9,C17H13ClFNO4,prop-2-ynyl (2R)-2-[4-(5-chloro-3-fluoropyridin-2-yl)oxyphenoxy]propanoate; prop-2-ynyl (R)-2-[4-(5-chloro-3-fluoropyridin-2-yloxy)phenoxypropionate,air,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,clodinafop-propargyl,air,unspecified,kg,mapped,,,,,,,542.48287861748,,
29fba89c-b900-4160-a5f1-129916933bca,Clodinafop-propargyl,105512-06-9,C17H13ClFNO4,prop-2-ynyl (2R)-2-[4-(5-chloro-3-fluoropyridin-2-yl)oxyphenoxy]propanoate; prop-2-ynyl (R)-2-[4-(5-chloro-3-fluoropyridin-2-yloxy)phenoxypropionate,soil,agricultural,kg,"mapped: name, stripped, CAS",,1.0,,clodinafop-propargyl,soil,agricultural soil,kg,mapped,,,,,,,585.8376259220464,,
ad35d595-b239-52f1-a5fa-f190f1e4457d,Clodinafop-propargyl,105512-06-9,C17H13ClFNO4,prop-2-ynyl (2R)-2-[4-(5-chloro-3-fluoropyridin-2-yl)oxyphenoxy]propanoate; prop-2-ynyl (R)-2-[4-(5-chloro-3-fluoropyridin-2-yloxy)phenoxypropionate,soil,forestry,kg,"mapped: name, stripped, CAS",,1.0,,clodinafop-propargyl,soil,natural soil,kg,mapped,,,,,,,585.8376259220464,,
f8647d33-b538-5a2c-beee-b57a4f009ada,Clodinafop-propargyl,105512-06-9,C17H13ClFNO4,prop-2-ynyl (2R)-2-[4-(5-chloro-3-fluoropyridin-2-yl)oxyphenoxy]propanoate; prop-2-ynyl (R)-2-[4-(5-chloro-3-fluoropyridin-2-yloxy)phenoxypropionate,soil,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,clodinafop-propargyl,soil,natural soil,kg,mapped,,,,,,,585.8376259220464,,
35c3be63-5050-4adb-a379-ac429c12082e,Clodinafop-propargyl,105512-06-9,C17H13ClFNO4,prop-2-ynyl (2R)-2-[4-(5-chloro-3-fluoropyridin-2-yl)oxyphenoxy]propanoate; prop-2-ynyl (R)-2-[4-(5-chloro-3-fluoropyridin-2-yloxy)phenoxypropionate,water,surface water,kg,"mapped: name, stripped, CAS",,1.0,,clodinafop-propargyl,water,freshwater,kg,mapped,,,,,,,26614.57641263676,,
293bac6c-18ef-54d1-9f78-e59f19845dd6,Clodinafop-propargyl,105512-06-9,C17H13ClFNO4,prop-2-ynyl (2R)-2-[4-(5-chloro-3-fluoropyridin-2-yl)oxyphenoxy]propanoate; prop-2-ynyl (R)-2-[4-(5-chloro-3-fluoropyridin-2-yloxy)phenoxypropionate,water,unspecified,kg,"mapped: name, stripped, CAS",,1.0,,clodinafop-propargyl,water,freshwater,kg,mapped: proxy,,,,,,,26614.57641263676,,
93588cf6-3489-535c-9e3d-155aa5b256a2,Clofenotane,000050-29-3,C14H9Cl5,,air,non-urban air or from high stacks,kg,mapped: CAS,,1.0,,"p,p'-ddt",air,rural air,kg,mapped,,,,,,,4897.119614906936,5.244902717619212e-05,4.179954412019897e-05
471f6677-a71e-5b71-9e79-3ed1509d01d0,Clofenotane,000050-29-3,C14H9Cl5,,air,unspecified,kg,mapped: CAS,,1.0,,"p,p'-ddt",air,unspecified,kg,mapped,,,,,,,5816.558853425628,5.537182563157308e-05,4.412888461644372e-05
d629affb-e7dc-5db9-9cf0-0a5803142d6f,Clofenotane,000050-29-3,C14H9Cl5,,soil,agricultural,kg,mapped: CAS,,1.0,,"p,p'-ddt",soil,agricultural soil,kg,mapped,,,,,,,314.8506686207381,1.650462849335598e-06,1.315345553651531e-06
5d139306-f292-5acd-b904-2e708f9dcc13,Clofenotane,000050-29-3,C14H9Cl5,,soil,forestry,kg,mapped: CAS,,1.0,,"p,p'-ddt",soil,natural soil,kg,mapped,,,,,,,314.8506686207381,1.213061116073464e-06,9.667558079099507e-07
c2bbc5a4-570e-5f9c-a02b-7361ca82af82,Clofenotane,000050-29-3,C14H9Cl5,,soil,unspecified,kg,mapped: CAS,,1.0,,"p,p'-ddt",soil,natural soil,kg,mapped,,,,,,,314.8506686207381,1.213061116073464e-06,9.667558079099507e-07
25a78b73-69c1-5ae2-997c-0bbd8c500aaf,Clofenotane,000050-29-3,C14H9Cl5,,water,surface water,kg,mapped: CAS,,1.0,,"p,p'-ddt",water,freshwater,kg,mapped,,,,,,,278318.9410978011,0.000533316224214594,0.0004250293331311757
5f57f0bc-3c97-5718-820f-595122667003,Clofenotane,000050-29-3,C14H9Cl5,,water,unspecified,kg,mapped: CAS,,1.0,,"p,p'-ddt",water,freshwater,kg,mapped: proxy,,,,,,,278318.9410978011,0.000533316224214594,0.0004250293331311757
