elementary_flow_id,elementary_flow_name,cas_number,formula,synonyms,compartment,subcompartment,unit_name,flow_status,flow_used,conversion_factor,method_elementary_flow_id,method_elementary_flow_name,method_compartment,method_subcompartment,method_unit,compartment_status,acidification|accumulated exceedance (AE),climate change|global warming potential (GWP100),climate change: biogenic|global warming potential (GWP100),climate change: fossil|global warming potential (GWP100),climate change: land use and land use change|global warming potential (GWP100),particulate matter formation|impact on human health,ecotoxicity: freshwater|comparative toxic unit for ecosystems (CTUe),"ecotoxicity: freshwater, inorganics|comparative toxic unit for ecosystems (CTUe)","ecotoxicity: freshwater, organics|comparative toxic unit for ecosystems (CTUe)",eutrophication: marine|fraction of nutrients reaching marine end compartment (N),eutrophication: freshwater|fraction of nutrients reaching freshwater end compartment (P),eutrophication: terrestrial|accumulated exceedance (AE),human toxicity: carcinogenic|comparative toxic unit for human (CTUh),"human toxicity: carcinogenic, inorganics|comparative toxic unit for human (CTUh)","human toxicity: carcinogenic, organics|comparative toxic unit for human (CTUh)",human toxicity: non-carcinogenic|comparative toxic unit for human (CTUh),"human toxicity: non-carcinogenic, inorganics|comparative toxic unit for human (CTUh)","human toxicity: non-carcinogenic, organics|comparative toxic unit for human (CTUh)",ionising radiation: human health|human exposure efficiency relative to u235,land use|soil quality index,ozone depletion|ozone depletion potential (ODP),photochemical oxidant formation: human health|tropospheric ozone concentration increase,energy resources: non-renewable|abiotic depletion potential (ADP): fossil fuels,material resources: metals/minerals|abiotic depletion potential (ADP): elements (ultimate reserves),water use|user deprivation potential (deprivation-weighted water consumption)
03964ba4-c637-480e-af78-6bb46e9dac37,Curium alpha,,Cu,,water,ground-,kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8ed3760-106f-40e2-8a34-6b710a4c9090,Curium alpha,,Cu,,water,"ground-, long-term",kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ef5e6f5-06fb-41af-9f73-af85a3f0220d,Curium alpha,,Cu,,water,ocean,kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f2b6da3-7046-4d25-b648-c449126dc511,Curium alpha,,Cu,,water,surface water,kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89ee008f-477e-4580-bd8e-8bf50fc9e080,Curium alpha,,Cu,,water,unspecified,kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fce7f1a7-7b02-4e95-9cee-d95275fbb916,Curium-242,015510-73-3,242Cm,,air,"low population density, long-term",kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672719d0-6686-4b8e-891c-0f90e5fd8667,Curium-242,015510-73-3,242Cm,,air,non-urban air or from high stacks,kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9dc200b0-6faa-4518-9787-be7db7a9e29a,Curium-242,015510-73-3,242Cm,,air,unspecified,kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32aaf6ef-c3e7-4c81-8e37-4c3c8768454f,Curium-242,015510-73-3,242Cm,,air,urban air close to ground,kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e11a840-d41d-46eb-8e53-a5b3009c1910,Curium-244,013981-15-2,244Cm,,air,"low population density, long-term",kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a1ce588-d2b5-4fd6-a6db-16378c8f6d06,Curium-244,013981-15-2,244Cm,,air,non-urban air or from high stacks,kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c64a7e7-0f81-410f-a0df-cbea124dd203,Curium-244,013981-15-2,244Cm,,air,unspecified,kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c7101c8-0542-4e61-b847-c97237b86022,Curium-244,013981-15-2,244Cm,,air,urban air close to ground,kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caa79b80-9837-52fa-82bf-6b3e21514fad,Cyanamide,000420-04-2,CH2N2,,air,non-urban air or from high stacks,kg,"mapped: name, stripped, CAS",,1.0,8aa97153-b433-4ee4-bb2b-652452a79b44,cyanamide,Emissions to air,Emissions to non-urban air or from high stacks,kg,mapped,,,,,,,786.2,,786.2,,,,,,,2.1832e-05,,2.1832e-05,,,,,,,
39dc72ab-c636-590c-b654-51c2670c685b,Cyanamide,000420-04-2,CH2N2,,air,unspecified,kg,"mapped: name, stripped, CAS",,1.0,059dfbd8-efb2-467f-85f2-2ea4542fd6b7,cyanamide,Emissions to air,"Emissions to air, unspecified",kg,mapped,,,,,,,891.84,,891.84,,,,,,,2.1365e-05,,2.1365e-05,,,,,,,
10e3b4c5-7c8f-58eb-9606-9a1a0a96598a,Cyanamide,000420-04-2,CH2N2,,soil,agricultural,kg,"mapped: name, stripped, CAS",,1.0,209d417a-a7ae-4347-b301-5a808fc7315b,cyanamide,Emissions to soil,Emissions to agricultural soil,kg,mapped,,,,,,,420.26,,420.26,,,,,,,6.114e-07,,6.114e-07,,,,,,,
5fdbe7ee-49eb-5402-85db-ffc7ff26d2fa,Cyanamide,000420-04-2,CH2N2,,soil,forestry,kg,"mapped: name, stripped, CAS",,1.0,58b71162-6246-4edd-a7b3-cf00a9011e95,cyanamide,Emissions to soil,Emissions to non-agricultural soil,kg,mapped,,,,,,,420.25,,420.25,,,,,,,1.7263e-07,,1.7263e-07,,,,,,,
b577a31e-26ba-552d-a458-0a089975f97f,Cyanamide,000420-04-2,CH2N2,,soil,unspecified,kg,"mapped: name, stripped, CAS",,1.0,ea528856-6f48-4f0e-a97b-e8c7e327b624,cyanamide,Emissions to soil,"Emissions to soil, unspecified",kg,mapped,,,,,,,420.25,,420.25,,,,,,,3.9201e-07,,3.9201e-07,,,,,,,
42d45258-1522-59a6-b302-d7e0d7449acb,Cyanamide,000420-04-2,CH2N2,,water,surface water,kg,"mapped: name, stripped, CAS",,1.0,8c707877-e9a2-455c-9158-f9376e91f53c,cyanamide,Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,14826.0,,14826.0,,,,,,,6.0685e-06,,6.0685e-06,,,,,,,
5d36b70b-40a4-53eb-81b0-cbf5f42b0614,Cyanamide,000420-04-2,CH2N2,,water,unspecified,kg,"mapped: name, stripped, CAS",,1.0,468857ec-5e60-465e-bc13-317b6157aaff,cyanamide,Emissions to water,"Emissions to water, unspecified",kg,mapped,,,,,,,14826.0,,14826.0,,,,,,,3.0348e-06,,3.0348e-06,,,,,,,
98b6e89d-8a4f-5b63-b595-8bcfe10e9b43,Cyanazine,021725-46-2,C9H13ClN6,"2-[[4-chloro-6-(ethylamino)-1,3,5-triazin-2-yl]amino]-2-methylpropanenitrile; 2-[[4-chloro-6-(ethylamino)-s-triazin-2-yl]amino]-2-methylpropionitrile",air,non-urban air or from high stacks,kg,"mapped: name, stripped, CAS",,1.0,fe0acd60-3ddc-11dd-a7d2-0050c2490048,cyanazine,Emissions to air,Emissions to non-urban air or from high stacks,kg,mapped,,,,,,,8116.9,,8116.9,,,,6.4958e-06,,6.4958e-06,,,,,,,,,,
41f91f4c-a09a-5af0-8c85-45f07c853f8b,Cyanazine,021725-46-2,C9H13ClN6,"2-[[4-chloro-6-(ethylamino)-1,3,5-triazin-2-yl]amino]-2-methylpropanenitrile; 2-[[4-chloro-6-(ethylamino)-s-triazin-2-yl]amino]-2-methylpropionitrile",air,unspecified,kg,"mapped: name, stripped, CAS",,1.0,4d9a8790-3ddd-11dd-9896-0050c2490048,cyanazine,Emissions to air,"Emissions to air, unspecified",kg,mapped,,,,,,,9984.0,,9984.0,,,,8.6355e-06,,8.6355e-06,,,,,,,,,,
05bfed24-3408-42a2-9208-daec1538905d,Cyanazine,021725-46-2,C9H13ClN6,"2-[[4-chloro-6-(ethylamino)-1,3,5-triazin-2-yl]amino]-2-methylpropanenitrile; 2-[[4-chloro-6-(ethylamino)-s-triazin-2-yl]amino]-2-methylpropionitrile",soil,agricultural,kg,"mapped: name, stripped, CAS",,1.0,4d9a8790-3ddd-11dd-9894-0050c2490048,cyanazine,Emissions to soil,Emissions to agricultural soil,kg,mapped,,,,,,,5878.5,,5878.5,,,,1.8551e-06,,1.8551e-06,,,,,,,,,,
3560d552-7b6e-5a50-97f3-8f22bf8e1ae7,Cyanazine,021725-46-2,C9H13ClN6,"2-[[4-chloro-6-(ethylamino)-1,3,5-triazin-2-yl]amino]-2-methylpropanenitrile; 2-[[4-chloro-6-(ethylamino)-s-triazin-2-yl]amino]-2-methylpropionitrile",soil,forestry,kg,"mapped: name, stripped, CAS",,1.0,fe0acd60-3ddc-11dd-a7d6-0050c2490048,cyanazine,Emissions to soil,Emissions to non-agricultural soil,kg,mapped,,,,,,,5878.7,,5878.7,,,,7.6936e-07,,7.6936e-07,,,,,,,,,,
312dea1c-3a6a-5afa-845e-989ff1541c6e,Cyanazine,021725-46-2,C9H13ClN6,"2-[[4-chloro-6-(ethylamino)-1,3,5-triazin-2-yl]amino]-2-methylpropanenitrile; 2-[[4-chloro-6-(ethylamino)-s-triazin-2-yl]amino]-2-methylpropionitrile",soil,unspecified,kg,"mapped: name, stripped, CAS",,1.0,4d9a8790-3ddd-11dd-9895-0050c2490048,cyanazine,Emissions to soil,"Emissions to soil, unspecified",kg,mapped,,,,,,,5878.6,,5878.6,,,,1.3122e-06,,1.3122e-06,,,,,,,,,,
dd5c7b1c-aa1f-5cce-9f09-88b9977c7f13,Cyanazine,021725-46-2,C9H13ClN6,"2-[[4-chloro-6-(ethylamino)-1,3,5-triazin-2-yl]amino]-2-methylpropanenitrile; 2-[[4-chloro-6-(ethylamino)-s-triazin-2-yl]amino]-2-methylpropionitrile",water,surface water,kg,"mapped: name, stripped, CAS",,1.0,fe0acd60-3ddc-11dd-a7d3-0050c2490048,cyanazine,Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,285240.0,,285240.0,,,,3.733e-05,,3.733e-05,,,,,,,,,,
af8af173-b097-584e-82eb-ca767e0a5409,Cyanazine,021725-46-2,C9H13ClN6,"2-[[4-chloro-6-(ethylamino)-1,3,5-triazin-2-yl]amino]-2-methylpropanenitrile; 2-[[4-chloro-6-(ethylamino)-s-triazin-2-yl]amino]-2-methylpropionitrile",water,unspecified,kg,"mapped: name, stripped, CAS",,1.0,fe0acd60-3ddc-11dd-a7d5-0050c2490048,cyanazine,Emissions to water,"Emissions to water, unspecified",kg,mapped,,,,,,,285240.0,,285240.0,,,,1.8719e-05,,1.8719e-05,,,,,,,,,,
dd2177a3-a3ae-4b66-98f2-a85153cd9416,Cyanide,000057-12-5,CN-,Cyanide (-1); Cyanide ion,air,"low population density, long-term",kg,"mapped: name, stripped, CAS",,1.0,d86c61e5-6555-11dd-ad8b-0800200c9a66,cyanide,Emissions to air,"Emissions to air, unspecified (long-term)",kg,mapped,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,
9e8d685c-9948-4dc0-9c0b-d5c511e14d05,Cyanide,000057-12-5,CN-,Cyanide (-1); Cyanide ion,air,non-urban air or from high stacks,kg,"mapped: name, stripped, CAS",,1.0,d86c61e8-6555-11dd-ad8b-0800200c9a66,cyanide,Emissions to air,Emissions to non-urban air or from high stacks,kg,mapped,,,,,,,898.87,898.87,,,,,,,,1.2875e-07,1.2875e-07,,,,,,,,
d3e038e1-728c-4dea-ac30-c9abbbfcbc84,Cyanide,000057-12-5,CN-,Cyanide (-1); Cyanide ion,air,unspecified,kg,"mapped: name, stripped, CAS",,1.0,d86c61e4-6555-11dd-ad8b-0800200c9a66,cyanide,Emissions to air,"Emissions to air, unspecified",kg,mapped,,,,,,,899.52,899.52,,,,,,,,3.3486e-07,3.3486e-07,,,,,,,,
921df5eb-cde6-40ea-8744-c02746db0a3c,Cyanide,000057-12-5,CN-,Cyanide (-1); Cyanide ion,air,urban air close to ground,kg,"mapped: name, stripped, CAS",,1.0,d86c88c0-6555-11dd-ad8b-0800200c9a66,cyanide,Emissions to air,Emissions to urban air close to ground,kg,mapped,,,,,,,900.18,900.18,,,,,,,,5.4098e-07,5.4098e-07,,,,,,,,
904cd2c2-71ba-4fe5-b073-24a42301c94c,Cyanide,000057-12-5,CN-,Cyanide (-1); Cyanide ion,water,ground-,kg,"mapped: name, stripped, CAS",,1.0,fe0acd60-3ddc-11dd-a7d8-0050c2490048,cyanide,Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,26453.0,26453.0,,,,,,,,1.4193e-07,1.4193e-07,,,,,,,,
80e632a0-29e1-4032-b410-e707d0b3519b,Cyanide,000057-12-5,CN-,Cyanide (-1); Cyanide ion,water,"ground-, long-term",kg,"mapped: name, stripped, CAS",,1.0,fe0acd60-3ddc-11dd-a7d9-0050c2490048,cyanide,Emissions to water,"Emissions to water, unspecified (long-term)",kg,mapped,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,
1febb3ea-a4ee-4b7d-a6e7-0c4b6da28188,Cyanide,000057-12-5,CN-,Cyanide (-1); Cyanide ion,water,ocean,kg,"mapped: name, stripped, CAS",,1.0,fe0acd60-3ddc-11dd-a7db-0050c2490048,cyanide,Emissions to water,Emissions to sea water,kg,mapped,,,,,,,353.9,353.9,,,,,,,,5.0239e-08,5.0239e-08,,,,,,,,
c9e29113-8f61-41bb-8bc1-b49c6f152fd9,Cyanide,000057-12-5,CN-,Cyanide (-1); Cyanide ion,water,surface water,kg,"mapped: name, stripped, CAS",,1.0,fe0acd60-3ddc-11dd-a7d8-0050c2490048,cyanide,Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,26453.0,26453.0,,,,,,,,1.4193e-07,1.4193e-07,,,,,,,,
c4d10bd2-09da-4082-8cb3-022c92c53221,Cyanide,000057-12-5,CN-,Cyanide (-1); Cyanide ion,water,unspecified,kg,"mapped: name, stripped, CAS",,1.0,fe0acd60-3ddc-11dd-a7da-0050c2490048,cyanide,Emissions to water,"Emissions to water, unspecified",kg,mapped,,,,,,,26453.0,26453.0,,,,,,,,9.6086e-08,9.6086e-08,,,,,,,,
00df61ec-de0a-4f06-8736-839c6d225859,Cyanoacetic acid,000372-09-8,C3H3NO2,2-cyanoacetic acid; Malonic mononitrile,air,"low population density, long-term",kg,"mapped: name, stripped, CAS",,1.0,e72752ea-c068-4468-a958-1c78bad658e6,cyanoacetic acid,Emissions to air,"Emissions to air, unspecified (long-term)",kg,mapped,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,
74ed605a-a4b7-4574-8a36-4638928b092d,Cyanoacetic acid,000372-09-8,C3H3NO2,2-cyanoacetic acid; Malonic mononitrile,air,non-urban air or from high stacks,kg,"mapped: name, stripped, CAS",,1.0,aa003d6c-d378-4a78-ba6b-bad9309ee818,cyanoacetic acid,Emissions to air,Emissions to non-urban air or from high stacks,kg,mapped,,,,,,,177.02,,177.02,,,,,,,,,,,,,,,,
8af6a281-8879-4945-b476-550612e50527,Cyanoacetic acid,000372-09-8,C3H3NO2,2-cyanoacetic acid; Malonic mononitrile,air,unspecified,kg,"mapped: name, stripped, CAS",,1.0,80dc21f1-234c-4f4a-b35a-db92099dcf76,cyanoacetic acid,Emissions to air,"Emissions to air, unspecified",kg,mapped,,,,,,,183.92,,183.92,,,,,,,,,,,,,,,,
932d7913-eb64-484c-b2ec-7aae36e29017,Cyanoacetic acid,000372-09-8,C3H3NO2,2-cyanoacetic acid; Malonic mononitrile,air,urban air close to ground,kg,"mapped: name, stripped, CAS",,1.0,349b532c-6a9c-418d-a063-8eadb4d0f3b8,cyanoacetic acid,Emissions to air,Emissions to urban air close to ground,kg,mapped,,,,,,,190.82,,190.82,,,,,,,,,,,,,,,,
06e52cb2-e38a-5657-893b-90c5d9e565a0,Cyanophos,002636-26-2,C9H10NO3PS,,air,non-urban air or from high stacks,kg,"mapped: name, stripped, CAS",,1.0,bf257b73-2452-4476-a277-b294cbaabe4b,cyanophos,Emissions to air,Emissions to non-urban air or from high stacks,kg,mapped,,,,,,,5.8574,,5.8574,,,,,,,1.0561e-07,,1.0561e-07,,,,,,,
c9bb83dc-2498-56d3-8466-21182a89eef5,Cyanophos,002636-26-2,C9H10NO3PS,,air,unspecified,kg,"mapped: name, stripped, CAS",,1.0,67178e79-709b-4ce4-b5a3-e285cfc6f484,cyanophos,Emissions to air,"Emissions to air, unspecified",kg,mapped,,,,,,,6.8211,,6.8211,,,,,,,7.0935e-07,,7.0935e-07,,,,,,,
52501096-807d-5338-8f66-c49e1574b9ea,Cyanophos,002636-26-2,C9H10NO3PS,,soil,agricultural,kg,"mapped: name, stripped, CAS",,1.0,b7b6aea4-34ac-4d75-8faa-da6ceff16654,cyanophos,Emissions to soil,Emissions to agricultural soil,kg,mapped,,,,,,,163.93,,163.93,,,,,,,2.3453e-06,,2.3453e-06,,,,,,,
297c2254-3746-563d-a0e7-c5e83c03fcb4,Cyanophos,002636-26-2,C9H10NO3PS,,soil,forestry,kg,"mapped: name, stripped, CAS",,1.0,b3b5dc0d-add6-4e24-a089-49b2d737d5da,cyanophos,Emissions to soil,Emissions to non-agricultural soil,kg,mapped,,,,,,,163.93,,163.93,,,,,,,3.0854e-07,,3.0854e-07,,,,,,,
7fd81fdf-e64f-52a8-8818-6842ce22daef,Cyanophos,002636-26-2,C9H10NO3PS,,soil,unspecified,kg,"mapped: name, stripped, CAS",,1.0,b01a326a-adc4-4617-b5ea-12daa36f6f6f,cyanophos,Emissions to soil,"Emissions to soil, unspecified",kg,mapped,,,,,,,163.93,,163.93,,,,,,,1.3269e-06,,1.3269e-06,,,,,,,
20c278d8-c13f-509d-bcf0-94bb3650ad6a,Cyanophos,002636-26-2,C9H10NO3PS,,water,surface water,kg,"mapped: name, stripped, CAS",,1.0,9cd6a122-3b99-41b8-9b2c-bd7496a8b93a,cyanophos,Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,2357.3,,2357.3,,,,,,,4.2299e-06,,4.2299e-06,,,,,,,
cb90dbca-e35f-5323-aaf8-ecdcc16ed4c6,Cyanophos,002636-26-2,C9H10NO3PS,,water,unspecified,kg,"mapped: name, stripped, CAS",,1.0,fe67846e-a655-4d76-839e-0f49a5f3ad6f,cyanophos,Emissions to water,"Emissions to water, unspecified",kg,mapped,,,,,,,2357.3,,2357.3,,,,,,,2.1346e-06,,2.1346e-06,,,,,,,
67fc54ee-a2b7-54c3-a5ad-18e2ad0a38e9,Cyantraniliprole,736994-63-1,C19H14BrClN6O2,,air,non-urban air or from high stacks,kg,mapped: CAS,,1.0,87824402-7bf6-41f7-9033-a88ca37be3e9,3-bromo-1-(3-chloropyridin-2-yl)-n-[4-cyano-2-methyl-6-(methylcarbamoyl)phenyl]-1h-pyrazole-5-carboxamide,Emissions to air,Emissions to non-urban air or from high stacks,kg,mapped,,,,,,,289490.0,,289490.0,,,,,,,1.6954e-05,,1.6954e-05,,,,,,,
10b4df30-fdca-53db-9311-1fdd20bac07d,Cyantraniliprole,736994-63-1,C19H14BrClN6O2,,air,unspecified,kg,mapped: CAS,,1.0,63524251-b730-4c06-ab24-cad936fd473a,3-bromo-1-(3-chloropyridin-2-yl)-n-[4-cyano-2-methyl-6-(methylcarbamoyl)phenyl]-1h-pyrazole-5-carboxamide,Emissions to air,"Emissions to air, unspecified",kg,mapped,,,,,,,294630.0,,294630.0,,,,,,,2.2109e-05,,2.2109e-05,,,,,,,
c493e54d-3a9f-5a3c-bcae-34730687ae33,Cyantraniliprole,736994-63-1,C19H14BrClN6O2,,soil,agricultural,kg,mapped: CAS,,1.0,51a59792-3865-42ad-a025-3dc9eaf4deee,3-bromo-1-(3-chloropyridin-2-yl)-n-[4-cyano-2-methyl-6-(methylcarbamoyl)phenyl]-1h-pyrazole-5-carboxamide,Emissions to soil,Emissions to agricultural soil,kg,mapped,,,,,,,391370.0,,391370.0,,,,,,,1.9803e-05,,1.9803e-05,,,,,,,
ece0b78f-fe4f-5e4b-93c5-04eafa0f4508,Cyantraniliprole,736994-63-1,C19H14BrClN6O2,,soil,forestry,kg,mapped: CAS,,1.0,e43ef6a3-190d-4624-b236-959afb0de5ea,3-bromo-1-(3-chloropyridin-2-yl)-n-[4-cyano-2-methyl-6-(methylcarbamoyl)phenyl]-1h-pyrazole-5-carboxamide,Emissions to soil,Emissions to non-agricultural soil,kg,mapped,,,,,,,391380.0,,391380.0,,,,,,,2.4504e-06,,2.4504e-06,,,,,,,
1fb4666b-6bf5-5ad3-85c7-59ad337a0983,Cyantraniliprole,736994-63-1,C19H14BrClN6O2,,soil,unspecified,kg,mapped: CAS,,1.0,5cd32366-eed1-47b5-8b21-e5528cec07a9,3-bromo-1-(3-chloropyridin-2-yl)-n-[4-cyano-2-methyl-6-(methylcarbamoyl)phenyl]-1h-pyrazole-5-carboxamide,Emissions to soil,"Emissions to soil, unspecified",kg,mapped,,,,,,,391380.0,,391380.0,,,,,,,1.1127e-05,,1.1127e-05,,,,,,,
c0d902e2-d4b7-51d6-a82a-967b13510174,Cyantraniliprole,736994-63-1,C19H14BrClN6O2,,water,surface water,kg,mapped: CAS,,1.0,dd249424-2288-4465-8902-1c29df781d5c,3-bromo-1-(3-chloropyridin-2-yl)-n-[4-cyano-2-methyl-6-(methylcarbamoyl)phenyl]-1h-pyrazole-5-carboxamide,Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,1633800.0,,1633800.0,,,,,,,1.0229e-05,,1.0229e-05,,,,,,,
ba725f7b-baab-5143-96f1-e25329bde991,Cyantraniliprole,736994-63-1,C19H14BrClN6O2,,water,unspecified,kg,mapped: CAS,,1.0,2bbc9d77-e2f3-433d-85c1-47beae8e9180,3-bromo-1-(3-chloropyridin-2-yl)-n-[4-cyano-2-methyl-6-(methylcarbamoyl)phenyl]-1h-pyrazole-5-carboxamide,Emissions to water,"Emissions to water, unspecified",kg,mapped,,,,,,,1633800.0,,1633800.0,,,,,,,5.138e-06,,5.138e-06,,,,,,,
5dcb4eee-0c35-5ff5-9fb4-972129adf94d,Cyazofamid,120116-88-3,C13H13ClN4O2S,"4-chloro-2-cyano-N,N-dimethyl-5-(4-methylphenyl)imidazole-1-sulfonamide",air,non-urban air or from high stacks,kg,mapped: CAS,,1.0,28ed2ee8-bac9-4868-94d4-28343d3527a1,"4-chloro-2-cyano-n,n-dimethyl-5-p-tolylimidazole-1-sulfonamide",Emissions to air,Emissions to non-urban air or from high stacks,kg,mapped,,,,,,,8339.5,,8339.5,,,,,,,1.0589e-06,,1.0589e-06,,,,,,,
db263701-f351-55fe-b900-80167ceaa70c,Cyazofamid,120116-88-3,C13H13ClN4O2S,"4-chloro-2-cyano-N,N-dimethyl-5-(4-methylphenyl)imidazole-1-sulfonamide",air,unspecified,kg,mapped: CAS,,1.0,16e0f470-b5b5-4f20-b59c-52aeb061f381,"4-chloro-2-cyano-n,n-dimethyl-5-p-tolylimidazole-1-sulfonamide",Emissions to air,"Emissions to air, unspecified",kg,mapped,,,,,,,9638.2,,9638.2,,,,,,,1.1799e-06,,1.1799e-06,,,,,,,
958f4c12-7cfb-5662-afda-75ac755de94e,Cyazofamid,120116-88-3,C13H13ClN4O2S,"4-chloro-2-cyano-N,N-dimethyl-5-(4-methylphenyl)imidazole-1-sulfonamide",soil,agricultural,kg,mapped: CAS,,1.0,67699295-60ec-4dfc-823f-b99dd8d00568,"4-chloro-2-cyano-n,n-dimethyl-5-p-tolylimidazole-1-sulfonamide",Emissions to soil,Emissions to agricultural soil,kg,mapped,,,,,,,12754.0,,12754.0,,,,,,,4.28e-07,,4.28e-07,,,,,,,
c0df9a55-5aa9-5d85-99f4-f08fc82a2c2e,Cyazofamid,120116-88-3,C13H13ClN4O2S,"4-chloro-2-cyano-N,N-dimethyl-5-(4-methylphenyl)imidazole-1-sulfonamide",soil,forestry,kg,mapped: CAS,,1.0,e01773ef-2421-4772-b520-82162b74b75b,"4-chloro-2-cyano-n,n-dimethyl-5-p-tolylimidazole-1-sulfonamide",Emissions to soil,Emissions to non-agricultural soil,kg,mapped,,,,,,,12754.0,,12754.0,,,,,,,8.1641e-08,,8.1641e-08,,,,,,,
ecff4e71-51b1-5900-8196-93d93e2a86c5,Cyazofamid,120116-88-3,C13H13ClN4O2S,"4-chloro-2-cyano-N,N-dimethyl-5-(4-methylphenyl)imidazole-1-sulfonamide",soil,unspecified,kg,mapped: CAS,,1.0,23953afc-f345-4ee0-ab3c-86010bae6a46,"4-chloro-2-cyano-n,n-dimethyl-5-p-tolylimidazole-1-sulfonamide",Emissions to soil,"Emissions to soil, unspecified",kg,mapped,,,,,,,12754.0,,12754.0,,,,,,,2.5482e-07,,2.5482e-07,,,,,,,
37bc6f19-4179-53c0-867a-b93d779778cf,Cyazofamid,120116-88-3,C13H13ClN4O2S,"4-chloro-2-cyano-N,N-dimethyl-5-(4-methylphenyl)imidazole-1-sulfonamide",water,surface water,kg,mapped: CAS,,1.0,9a3a1093-8ea5-444b-babc-79e9fd9d284d,"4-chloro-2-cyano-n,n-dimethyl-5-p-tolylimidazole-1-sulfonamide",Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,234380.0,,234380.0,,,,,,,1.5003e-06,,1.5003e-06,,,,,,,
43f147dd-cbbc-5aae-b5d7-7d48124ef975,Cyazofamid,120116-88-3,C13H13ClN4O2S,"4-chloro-2-cyano-N,N-dimethyl-5-(4-methylphenyl)imidazole-1-sulfonamide",water,unspecified,kg,mapped: CAS,,1.0,40aa2421-86b2-4860-aefb-c0d99258a1c8,"4-chloro-2-cyano-n,n-dimethyl-5-p-tolylimidazole-1-sulfonamide",Emissions to water,"Emissions to water, unspecified",kg,mapped,,,,,,,234380.0,,234380.0,,,,,,,7.5797e-07,,7.5797e-07,,,,,,,
37e9c994-3d69-4fb8-a935-ba30e6d64ae3,Cyclanilide,113136-77-9,C11H9Cl2NO3,"1-(((2,4-dichlorophenyl)amino)carbonyl)cyclopropanecarboxylic acid; 1-[(2,4-dichlorophenyl)carbamoyl]cyclopropane-1-carboxylic acid",soil,agricultural,kg,"mapped: name, stripped, CAS",,1.0,fe0acd60-3ddc-11dd-aec4-0050c2490048,cyclanilide,Emissions to soil,Emissions to agricultural soil,kg,mapped,,,,,,,8467.4,,8467.4,,,,,,,,,,,,,,,,
ec7ba463-a4b7-5cc0-ac99-f609f2fdb80d,Cyclaniliprole,,C21H17Br2Cl2N5O2,,air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46d9ceaf-9a2b-5e3f-b23b-0af1cf9dd4fd,Cyclaniliprole,,C21H17Br2Cl2N5O2,,air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0817ccc-ef9c-57d4-98fe-3c12d5ee5cfc,Cyclaniliprole,,C21H17Br2Cl2N5O2,,soil,agricultural,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a79a25e6-c30f-51c2-a8f9-7076a768f49a,Cyclaniliprole,,C21H17Br2Cl2N5O2,,soil,forestry,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
064d1167-b20e-58d8-b5c6-c0141905e4bd,Cyclaniliprole,,C21H17Br2Cl2N5O2,,soil,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc8e0de-16c4-5df6-88ff-44c325f19271,Cyclaniliprole,,C21H17Br2Cl2N5O2,,water,surface water,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
